OID_,row,col,cell_id,Shape_Length,Shape_Area,cell_area,district,overlap_m2,overlap_pct,district_id
1952,28,61,2581,3965.052676282654375,981167.615344025893137,0.000085999992866,Dapeng District,0.000082435371827,95.855091470957476,1
1953,28,62,2582,3965.087836120451357,981185.012711562099867,0.000086000003749,Dapeng District,0.000086000003600,99.999999826488377,1
1954,28,63,2583,3965.122707212744899,981202.276703915791586,0.000085999998416,Dapeng District,0.000086000000000,100.000001841402252,1
1955,28,64,2584,3965.157903030274156,981219.692186254193075,0.000086000001836,Dapeng District,0.000085999995000,99.999992051133802,1
1956,28,65,2585,3965.193014593723092,981237.071773337782361,0.000085999997584,Dapeng District,0.000085999990700,99.999991995323327,1
1957,28,66,2586,3965.228446355591586,981254.608272284734994,0.000086000002559,Dapeng District,0.000086000000000,99.999997024545124,1
1958,28,67,2587,3965.263789240677397,981272.099099149345420,0.000085999999005,Dapeng District,0.000085999995000,99.999995343117590,1
1959,28,68,2588,3965.299359262281541,981289.702391663566232,0.000086000000781,Dapeng District,0.000085999999300,99.999998277850906,1
1960,28,69,2589,3965.334835752731124,981307.265365118277259,0.000085999994498,Dapeng District,0.000085999995700,100.000001397871330,1
1961,28,70,2590,3965.370744010230737,981325.034834662103094,0.000086000001785,Dapeng District,0.000086000000000,99.999997924662438,1
1962,28,71,2591,3965.406660968164488,981342.812645067460835,0.000086000005275,Dapeng District,0.000086000004300,99.999998865954822,1
1963,28,72,2592,3965.442498269510452,981360.552876027417369,0.000086000000946,Dapeng District,0.000085999995700,99.999993900423661,1
1964,28,73,2593,3965.478558179318952,981378.399898344650865,0.000086000001447,Dapeng District,0.000086000000000,99.999998316866396,1
1965,28,74,2594,3965.514733712529505,981396.306325064855628,0.000086000002627,Dapeng District,0.000086000000000,99.999996944864719,1
1966,28,75,2595,3965.550927245540151,981414.217946495860815,0.000085999999735,Dapeng District,0.000085999999300,99.999999494178098,1
1967,28,76,2596,3965.587236381613366,981432.188960543833673,0.000085999997519,Dapeng District,0.000085999995000,99.999997071137045,1
1968,28,77,2597,3965.623768178820683,981450.274198235711083,0.000086000000784,Dapeng District,0.000086000005000,100.000004902372240,1
1969,28,78,2598,3965.660317985816619,981468.364817531313747,0.000085999999992,Dapeng District,0.000086000000700,100.000000822738187,1
1970,28,79,2599,3965.696983378608820,981486.514829780673608,0.000085999999876,Dapeng District,0.000086000005000,100.000005957692110,1
1971,28,80,2600,3965.733866708261303,981504.772940333117731,0.000086000004703,Dapeng District,0.000086000010000,100.000006159170013,1
1972,28,81,2601,3965.770670448407145,981522.989813907770440,0.000086000001388,Dapeng District,0.000086000005000,100.000004200080369,1
1973,28,82,2602,3965.807589765332523,981541.262378423707560,0.000085999998423,Dapeng District,0.000086000000000,100.000001833828208,1
1974,28,83,2603,3965.844629443099620,981559.596618387382478,0.000085999996332,Dapeng District,0.000085999990700,99.999993450876119,1
1975,28,84,2604,3965.881887066894251,981578.038967178086750,0.000085999999184,Dapeng District,0.000085999994300,99.999994320557022,1
1976,28,85,2605,3965.919162693863655,981596.494278490310535,0.000085999998641,Dapeng District,0.000054621528300,63.513406003314735,1
1977,28,86,2606,3965.956661114518283,981615.052625437499955,0.000086000002596,,,,
1978,28,87,2607,3965.993972747807675,981633.526111983228475,0.000085999994586,,,,
1979,28,88,2608,3966.031902203444588,981652.302256656228565,0.000086000008561,,,,
1980,28,89,2609,3966.069552189530441,981670.941869269008748,0.000086000006043,,,,
1981,27,0,2430,3962.994072497551315,980151.428920334903523,0.000086000006038,Bao’an District,0.000086000009300,100.000003792965700,0
1982,27,1,2431,3963.022526671206379,980165.507585328654386,0.000086000001785,Bao’an District,0.000086000005000,100.000003738712408,0
1983,27,2,2432,3963.051195055057178,980179.688738134340383,0.000086000002011,Bao’an District,0.000086000005000,100.000003475485883,0
1984,27,3,2433,3963.079986968176854,980193.929250907502137,0.000086000002933,Bao’an District,0.000086000005000,100.000002403934502,0
1985,27,4,2434,3963.108691234459002,980208.128362847608514,0.000085999995709,Bao’an District,0.000085999991400,99.999994990114089,0
1986,27,5,2435,3963.137817142664062,980222.536368695786223,0.000086000002299,Bao’an District,0.000086000005000,100.000003141265552,0
1987,27,6,2436,3963.167062884135703,980237.001978252083063,0.000086000009429,Bao’an District,0.000086000013600,100.000004850330399,0
1988,27,7,2437,3963.196020950703314,980251.330879093962722,0.000086000000051,Bao’an District,0.000085999991400,99.999989940457695,0
1989,27,8,2438,3963.225400696089309,980265.861132246791385,0.000086000003825,Bao’an District,0.000086000004300,100.000000552360163,0
1990,27,9,2439,3963.254798399451374,980280.404232889181003,0.000086000004212,Bao’an District,0.000086000005000,100.000000916468991,0
1991,27,10,2440,3963.284414017809922,980295.055315432953648,0.000086000009557,Bao’an District,0.000086000014300,100.000005514938280,0
1992,27,11,2441,3963.313745735808880,980309.567770458175801,0.000085999998227,Bao’an District,0.000085999996400,99.999997875682610,0
1993,27,12,2442,3963.343601096467864,980324.330249943304807,0.000086000004316,Bao’an District,0.000086000008600,100.000004981162036,0
1994,27,13,2443,3963.373168679077025,980338.959823006414808,0.000085999994231,Bao’an District,0.000085999995700,100.000001708012647,0
1995,27,14,2444,3963.403154129469385,980353.792660133214667,0.000085999997462,Bao’an District,0.000086000000000,100.000002950712314,0
1996,27,15,2445,3963.433263362688194,980368.688699608901516,0.000086000001723,Bao’an District,0.000086000004300,100.000002996773745,0
1997,27,16,2446,3963.463382733079925,980383.590012368164025,0.000086000001930,Bao’an District,0.000085999995700,99.999992755408726,0
1998,27,17,2447,3963.493625923017134,980398.550836789770983,0.000086000002843,Nanshan District,0.000045846958218,53.310414771028050,7
1999,27,18,2448,3963.523891014800029,980413.526401306386106,0.000086000000532,Nanshan District,0.000086000000700,100.000000194899457,7
2000,27,19,2449,3963.554468104450734,980428.651006389874965,0.000086000006780,Nanshan District,0.000086000009300,100.000002930702323,7
2001,27,20,2450,3963.584765190411417,980443.638841923442669,0.000085999996514,Nanshan District,0.000085999995000,99.999998239589814,7
2002,27,21,2451,3963.615480169292368,980458.833824638160877,0.000085999999902,Nanshan District,0.000086000000000,100.000000114009111,7
2003,27,22,2452,3963.646213104521848,980474.041518216487020,0.000085999999889,Nanshan District,0.000086000000700,100.000000943393715,7
2004,27,23,2453,3963.677159958671382,980489.351593655999750,0.000086000004339,Nanshan District,0.000057395813649,66.739314829328194,7
2005,27,24,2454,3963.708132799859413,980504.674651611829177,0.000086000005411,Longhua District,0.000086000009300,100.000004522610794,5
2006,27,25,2455,3963.739119584633954,980520.004804424359463,0.000086000002588,Longhua District,0.000086000005000,100.000002805085629,5
2007,27,26,2456,3963.770328347366558,980535.444893439649604,0.000086000004890,Longhua District,0.000086000005000,100.000000128181711,5
2008,27,27,2457,3963.801347002196508,980550.790975581621751,0.000085999994430,Longhua District,0.000085999990700,99.999995662995161,5
2009,27,28,2458,3963.832889620637161,980566.394842129200697,0.000086000002061,Longhua District,0.000085999999300,99.999996788952842,5
2010,27,29,2459,3963.864250241853370,980581.916292609414086,0.000085999997947,Longhua District,0.000062510545811,72.686682910583087,5
2011,27,30,2460,3963.895930832482918,980597.586893283296376,0.000086000002396,Longgang District,0.000085518841556,99.440510666899868,4
2012,27,31,2461,3963.927625278598953,980613.268259839387611,0.000086000003270,Longgang District,0.000086000004300,100.000001197846913,4
2013,27,32,2462,3963.959439739104255,980629.011051075067371,0.000086000005013,Longgang District,0.000086000005000,99.999999985074467,4
2014,27,33,2463,3963.991374218097008,980644.811577445361763,0.000086000007301,Longgang District,0.000086000005000,99.999997324922390,4
2015,27,34,2464,3964.023122563302422,980660.519986508530565,0.000085999996991,Longgang District,0.000085999995700,99.999998498312493,4
2016,27,35,2465,3964.055292955386903,980676.433850380941294,0.000086000000181,Longgang District,0.000086000004300,100.000004789797543,4
2017,27,36,2466,3964.087379251563107,980692.311878145206720,0.000085999995708,Longgang District,0.000085999991400,99.999994990190970,4
2018,27,37,2467,3964.119785552511075,980708.342792919371277,0.000086000000124,Longgang District,0.000086000003600,100.000004041842615,4
2019,27,38,2468,3964.152107747556329,980724.337864012341015,0.000085999996877,Longgang District,0.000085999990700,99.999992817410828,4
2020,27,39,2469,3964.184550009463237,980740.390695206006058,0.000085999994175,Longgang District,0.000086000000000,100.000006772812000,4
2021,27,40,2470,3964.217308053674969,980756.598274821648374,0.000086000000523,Longgang District,0.000086000005000,100.000005205244832,4
2022,27,41,2471,3964.249990477148913,980772.770350226317532,0.000085999999238,Longgang District,0.000086000000000,100.000000885995561,4
2023,27,42,2472,3964.282788732934023,980788.998020718572661,0.000085999998308,Longgang District,0.000085999995000,99.999996154025425,4
2024,27,43,2473,3964.315596431748418,980805.234348289202899,0.000085999993616,Longgang District,0.000085999990700,99.999996609791552,4
2025,27,44,2474,3964.348732728453797,980821.627839582855813,0.000085999998184,Longgang District,0.000085999999300,100.000001298312441,4
2026,27,45,2475,3964.381882726889216,980838.032186095835641,0.000085999999182,Longgang District,0.000085999995000,99.999995136716677,4
2027,27,46,2476,3964.415055010507331,980854.447625702130608,0.000085999996632,Longgang District,0.000085999990000,99.999992287868793,4
2028,27,47,2477,3964.448343115318494,980870.918647760059685,0.000085999994435,Longgang District,0.000085999990000,99.999994842631651,4
2029,27,48,2478,3964.481946953302213,980887.544412272749469,0.000086000001284,Longgang District,0.000085999999300,99.999997693258038,4
2030,27,49,2479,3964.515368817913441,980904.087608420755714,0.000085999996371,Longgang District,0.000085999995700,99.999999219440767,4
2031,27,50,2480,3964.549106395495983,980920.781835122848861,0.000086000000178,Longgang District,0.000069471107412,80.780357288692301,4
2032,27,51,2481,3964.582772929223211,980937.442752733710222,0.000085999996543,Yantian District,0.000082628708980,96.079898024583514,9
2033,27,52,2482,3964.616648633940258,980954.203841628041118,0.000085999997168,Yantian District,0.000085999990700,99.999992479048373,9
2034,27,53,2483,3964.650648907871073,980971.028561787097715,0.000085999998849,Yantian District,0.000085999999300,100.000000524638338,9
2035,27,54,2484,3964.684760521666249,980987.910609273472801,0.000086000001032,Yantian District,0.000062167395222,72.287667995385590,9
2036,27,55,2485,3964.718898990453454,981004.805930498754606,0.000085999999857,Pingshan District,0.000071380573147,83.000666588240392,8
2037,27,56,2486,3964.753246520200264,981021.801378001575358,0.000086000002936,Pingshan District,0.000086000000000,99.999996586110740,8
2038,27,57,2487,3964.787518744827139,981038.761321320198476,0.000085999998379,Pingshan District,0.000086000004300,100.000006884740827,8
2039,27,58,2488,3964.821902229906755,981055.778554229298607,0.000085999994321,Pingshan District,0.000077994424836,90.691197657755282,8
2040,27,59,2489,3964.856708076153154,981073.001464886940084,0.000086000003769,Pingshan District,0.000054990782417,63.942767449505624,8
2041,27,60,2490,3964.891331967103724,981090.138118589064106,0.000086000001132,Pingshan District,0.000085946685718,99.938005332906627,8
2042,27,61,2491,3964.926076080959774,981107.336342428578064,0.000085999999368,Dapeng District,0.000046822391524,54.444641706521679,1
2043,27,62,2492,3964.961135855400244,981124.681734878919087,0.000086000005980,Dapeng District,0.000086000009300,100.000003860911278,1
2044,27,63,2493,3964.995813723069205,981141.845552845159546,0.000085999992151,Dapeng District,0.000086000000000,100.000009126803917,1
2045,27,64,2494,3965.031109425001887,981159.311940781306475,0.000086000000319,Dapeng District,0.000086000000000,99.999999629326368,1
2046,27,65,2495,3965.066227747857738,981176.694253693218343,0.000085999996592,Dapeng District,0.000085999995700,99.999998962387309,1
2047,27,66,2496,3965.101559438214281,981194.178762936382554,0.000085999997298,Dapeng District,0.000086000000000,100.000003141468241,1
2048,27,67,2497,3965.137006788488179,981211.722676414879970,0.000085999998685,Dapeng District,0.000086000000000,100.000001528564141,1
2049,27,68,2498,3965.172583632278474,981229.328892484190874,0.000086000001007,Dapeng District,0.000086000004300,100.000003828607944,1
2050,27,69,2499,3965.207969300920013,981246.844459518557414,0.000085999990859,Dapeng District,0.000085999995000,100.000004815199659,1
2051,27,70,2500,3965.243777494310962,981264.565635569277219,0.000085999994205,Dapeng District,0.000085999990700,99.999995924455447,1
2052,27,71,2501,3965.279701346889851,981282.342524258419871,0.000085999997907,Dapeng District,0.000085999999300,100.000001619742079,1
2053,27,72,2502,3965.315545553360607,981300.085718965274282,0.000085999994130,Dapeng District,0.000085999990000,99.999995197869296,1
2054,27,73,2503,3965.351607715603677,981317.937004886218347,0.000085999995299,Dapeng District,0.000085999990700,99.999994652233610,1
2055,27,74,2504,3965.387883134233562,981335.890449881553650,0.000086000000894,Dapeng District,0.000086000000000,99.999998960143003,1
2056,27,75,2505,3965.424078920432294,981353.806509195943363,0.000085999998686,Dapeng District,0.000086000004300,100.000006528300261,1
2057,27,76,2506,3965.460502093364994,981371.835343074053526,0.000086000001833,Dapeng District,0.000086000000700,99.999998683043685,1
2058,27,77,2507,3965.497036171689615,981389.917458387324587,0.000086000005121,Dapeng District,0.000086000009300,100.000004858829342,1
2059,27,78,2508,3965.533485910345917,981407.959766131010838,0.000086000000394,Dapeng District,0.000085999995700,99.999994541910681,1
2060,27,79,2509,3965.570055999296528,981426.060035244328901,0.000085999996218,Dapeng District,0.000085999990700,99.999993583817513,1
2061,27,80,2510,3965.606946390982557,981444.317298011272214,0.000086000001270,Dapeng District,0.000086000003600,100.000002709128751,1
2062,27,81,2511,3965.643752438650154,981462.538627031841315,0.000085999998646,Dapeng District,0.000086000000000,100.000001574720528,1
2063,27,82,2512,3965.680776425058866,981480.864365112967789,0.000086000000641,Dapeng District,0.000085999995700,99.999994254762100,1
2064,27,83,2513,3965.717920799731928,981499.251783114741556,0.000086000003512,Dapeng District,0.000086000005000,100.000001730423222,1
2065,27,84,2514,3965.755185574101233,981517.697199723566882,0.000086000006936,Dapeng District,0.000086000014300,100.000008563233564,1
2066,27,85,2515,3965.792365978550151,981536.102800639928319,0.000086000002341,Dapeng District,0.000045547421812,52.962116944086667,1
2067,27,86,2516,3965.829759479682252,981554.610503044095822,0.000086000002163,,,,
2068,27,87,2517,3965.867083180230111,981573.085520399734378,0.000085999994592,,,,
2069,27,88,2518,3965.904717512076786,981591.712936246534809,0.000085999995844,,,,
2070,27,89,2519,3965.942472272663053,981610.402064000256360,0.000085999997971,,,,
2071,26,0,2340,3962.867444305883510,980091.161468499456532,0.000085999999740,Bao’an District,0.000085999995000,99.999994487869714,0
2072,26,1,2341,3962.895998402508667,980105.287408038624562,0.000085999999868,Bao’an District,0.000086000000000,100.000000153824260,0
2073,26,2,2342,3962.924570446175039,980119.418479296262376,0.000085999995933,Bao’an District,0.000085999995000,99.999998915295308,0
2074,26,3,2343,3962.953262306235956,980133.610843321657740,0.000085999992864,Bao’an District,0.000085999995000,100.000002483712919,0
2075,26,4,2344,3962.982273948456168,980147.963635417749174,0.000085999999359,Bao’an District,0.000085999991400,99.999990745490649,0
2076,26,5,2345,3963.011299790718112,980162.319776421412826,0.000086000001634,Bao’an District,0.000086000004300,100.000003099523610,0
2077,26,6,2346,3963.040249288665109,980176.640038755955175,0.000085999996249,Bao’an District,0.000086000000000,100.000004361129797,0
2078,26,7,2347,3963.069511006724497,980191.113286103354767,0.000085999999774,Bao’an District,0.000086000000000,100.000000263232991,0
2079,26,8,2348,3963.098794496111623,980205.601043270900846,0.000086000000058,Bao’an District,0.000086000000000,99.999999932979406,0
2080,26,9,2349,3963.128194028393409,980220.144601329113357,0.000086000000724,Bao’an District,0.000086000000000,99.999999158001046,0
2081,26,10,2350,3963.157615357004943,980234.695271151955239,0.000085999997500,Bao’an District,0.000085999995000,99.999997092554167,0
2082,26,11,2351,3963.187152717883691,980249.309155902941711,0.000085999995309,Bao’an District,0.000085999990700,99.999994640520967,0
2083,26,12,2352,3963.217107983309234,980264.126310295308940,0.000086000006437,Bao’an District,0.000086000008600,100.000002514675799,0
2084,26,13,2353,3963.246677414161240,980278.756346231326461,0.000085999996635,Bao’an District,0.000085999991400,99.999993913027907,0
2085,26,14,2354,3963.276770535096148,980293.640140117844567,0.000086000004580,Bao’an District,0.000086000013600,100.000010488073414,0
2086,26,15,2355,3963.306681674576794,980308.437657624832354,0.000086000000442,Bao’an District,0.000086000005000,100.000005300114324,0
2087,26,16,2356,3963.336708820543208,980323.290964613901451,0.000085999996684,Bao’an District,0.000085999995000,99.999998042505112,0
2088,26,17,2357,3963.366957825510781,980338.257993805687875,0.000085999998386,Bao’an District,0.000079674081994,92.644283126618816,0
2089,26,18,2358,3963.397318883397020,980353.274931774823926,0.000085999999953,Nanshan District,0.000075360168211,87.628102619276831,7
2090,26,19,2359,3963.427599904051931,980368.254240545677021,0.000085999993702,Nanshan District,0.000085999990000,99.999995695166504,7
2091,26,20,2360,3963.458302780036774,980383.446436351281591,0.000086000001611,Nanshan District,0.000086000004300,100.000003126442522,7
2092,26,21,2361,3963.489019661696148,980398.641894856351428,0.000086000005291,Nanshan District,0.000043380473965,50.442408484051285,7
2093,26,22,2362,3963.519558549818612,980413.749270958360285,0.000085999996728,Longhua District,0.000066474598981,77.296048267431360,5
2094,26,23,2363,3963.550413357616890,980429.011422516894527,0.000085999997226,Longhua District,0.000082151787634,95.525337539426516,5
2095,26,24,2364,3963.581286147478295,980444.286291153752245,0.000085999994323,Longhua District,0.000085999995000,100.000000787651430,5
2096,26,25,2365,3963.612474829616986,980459.715923364041373,0.000086000000478,Longhua District,0.000086000000000,99.999999443738417,5
2097,26,26,2366,3963.643587584600027,980475.109895408386365,0.000085999998990,Longhua District,0.000085999995700,99.999996174916191,5
2098,26,27,2367,3963.675012168104331,980490.656702126143500,0.000086000006389,Longhua District,0.000086000009300,100.000003384728714,5
2099,26,28,2368,3963.706160903489945,980506.068718280759640,0.000085999997449,Longhua District,0.000086000000700,100.000003779904816,5
2100,26,29,2369,3963.737523496719405,980521.583102183183655,0.000085999992971,Longhua District,0.000083401400281,96.978380345666906,5
2101,26,30,2370,3963.769206060473607,980537.257904385682195,0.000085999998046,Longgang District,0.000081313602258,94.550702448473729,4
2102,26,31,2371,3963.801004530209866,980552.988472199882381,0.000086000003493,Longgang District,0.000086000008600,100.000005937868352,4
2103,26,32,2372,3963.832625139661559,980568.634732595295645,0.000085999997029,Longgang District,0.000086000000000,100.000003454462160,4
2104,26,33,2373,3963.864459564315439,980584.383341402863152,0.000085999995023,Longgang District,0.000085999995000,99.999999972749109,4
2105,26,34,2374,3963.896516072220948,980600.245807886356488,0.000085999998485,Longgang District,0.000085999995000,99.999995947234311,4
2106,26,35,2375,3963.928586409433592,980616.115317904390395,0.000085999998046,Longgang District,0.000085999990700,99.999991457608104,4
2107,26,36,2376,3963.960878852793940,980632.091139603988267,0.000086000002413,Longgang District,0.000086000000000,99.999997194633593,4
2108,26,37,2377,3963.993287179301660,980648.126425161375664,0.000086000007475,Longgang District,0.000086000014300,100.000007936563790,4
2109,26,38,2378,3964.025517741119984,980664.073747493559495,0.000086000000304,Longgang District,0.000086000005000,100.000005460740610,4
2110,26,39,2379,3964.057962033360127,980680.127092895098031,0.000085999997912,Longgang District,0.000086000000000,100.000002428284844,4
2111,26,40,2380,3964.090726362932855,980696.337205536779948,0.000086000004748,Longgang District,0.000086000000000,99.999994479172372,4
2112,26,41,2381,3964.123304472032487,980712.459027829463594,0.000085999999322,Longgang District,0.000086000000700,100.000001602218603,4
2113,26,42,2382,3964.156211161184729,980728.737991360365413,0.000086000003157,Longgang District,0.000086000005000,100.000002143348581,4
2114,26,43,2383,3964.189025183163722,980744.977037142380141,0.000085999998971,Longgang District,0.000086000000700,100.000002010671324,4
2115,26,44,2384,3964.222163556308260,980761.371051946072839,0.000086000003854,Longgang District,0.000086000008600,100.000005518924766,4
2116,26,45,2385,3964.255217794104283,980777.729212661855854,0.000086000001073,Longgang District,0.000085999995700,99.999993752571314,4
2117,26,46,2386,3964.288587793880652,980794.242115889908746,0.000086000007340,Longgang District,0.000086000010000,100.000003093596931,4
2118,26,47,2387,3964.321780151982239,980810.667118066921830,0.000086000001378,Longgang District,0.000086000005700,100.000005025233719,4
2119,26,48,2388,3964.355292617425221,980827.245241151424125,0.000086000004322,Longgang District,0.000086000004300,99.999999974085000,4
2120,26,49,2389,3964.388823089974267,980843.836117765167728,0.000086000003863,Longgang District,0.000085999999300,99.999994693937879,4
2121,26,50,2390,3964.422362829244776,980860.435572081711143,0.000085999999635,Yantian District,0.000049956412007,58.088851417020727,9
2122,26,51,2391,3964.456031477351644,980877.097022694069892,0.000085999996321,Yantian District,0.000086000000700,100.000005091485903,9
2123,26,52,2392,3964.490011473115374,980893.911127674044110,0.000086000001870,Yantian District,0.000076443291347,88.887546144512044,9
2124,26,53,2393,3964.524013869513510,980910.736381938797422,0.000086000003875,Yantian District,0.000050928850714,59.219591185449779,9
2125,26,54,2394,3964.558029846454701,980927.568580800085329,0.000086000001965,Pingshan District,0.000080659167444,93.789727442147807,8
2126,26,55,2395,3964.592068250046395,980944.411941754049622,0.000085999996513,Pingshan District,0.000085999995000,99.999998241073655,8
2127,26,56,2396,3964.626422358047876,980961.410041777300648,0.000086000000104,Pingshan District,0.000086000004300,100.000004879435849,8
2128,26,57,2397,3964.660798938105017,980978.423192283022217,0.000086000000491,Pingshan District,0.000086000000000,99.999999428753355,8
2129,26,58,2398,3964.695291262760293,980995.491910903132521,0.000086000001228,Pingshan District,0.000085999999300,99.999997758687101,8
2130,26,59,2399,3964.729899331632623,981012.620053003192879,0.000086000002650,Pingshan District,0.000086000000000,99.999996918345673,8
2131,26,60,2400,3964.764627614706114,981029.806066559394822,0.000086000004622,Pingshan District,0.000086000000000,99.999994625110517,8
2132,26,61,2401,3964.799173956029335,981046.901960671762936,0.000085999994171,Pingshan District,0.000068786673434,79.984509414423613,8
2133,26,62,2402,3964.834138207318574,981064.201411344227381,0.000085999997040,Dapeng District,0.000052071331463,60.548061924782417,1
2134,26,63,2403,3964.869125006221111,981081.519655862473883,0.000085999997033,Dapeng District,0.000047953974477,55.760437362106963,1
2135,26,64,2404,3964.904422911368329,981098.986598601331934,0.000086000005536,Dapeng District,0.000085827426306,99.799326489567449,1
2136,26,65,2405,3964.939543434981715,981116.369464737130329,0.000086000002145,Dapeng District,0.000086000005000,100.000003320331430,1
2137,26,66,2406,3964.974779654439772,981133.808050979394466,0.000085999999113,Dapeng District,0.000085999995700,99.999996031545294,1
2138,26,67,2407,3965.010336094962440,981151.403558688121848,0.000086000005311,Dapeng District,0.000086000009300,100.000004638207812,1
2139,26,68,2408,3965.045710610540937,981168.912821596604772,0.000085999999424,Dapeng District,0.000086000000700,100.000001483343198,1
2140,26,69,2409,3965.081303077718985,981186.526474298210815,0.000085999998163,Dapeng District,0.000086000000000,100.000002136438198,1
2141,26,70,2410,3965.117113505152702,981204.248212538892403,0.000086000001849,Dapeng District,0.000086000004300,100.000002849837898,1
2142,26,71,2411,3965.152941949524575,981221.982894635642879,0.000086000002144,Dapeng District,0.000086000005000,100.000003320770986,1
2143,26,72,2412,3965.188988340445576,981239.821971586672589,0.000086000007063,Dapeng District,0.000086000010000,100.000003415204191,1
2144,26,73,2413,3965.224755174240272,981257.524477185215801,0.000085999995486,Dapeng District,0.000086000005000,100.000011062577570,1
2145,26,74,2414,3965.260939920070996,981275.430579820531420,0.000085999997227,Dapeng District,0.000085999995700,99.999998224274364,1
2146,26,75,2415,3965.297240299224086,981293.399777000653557,0.000085999999971,Dapeng District,0.000086000009300,100.000010847812220,1
2147,26,76,2416,3965.333661026583286,981311.426752367289737,0.000086000003252,Dapeng District,0.000086000000700,99.999997032893120,1
2148,26,77,2417,3965.370095034345468,981329.456858694204129,0.000086000002280,Dapeng District,0.000086000004300,100.000002349279598,1
2149,26,78,2418,3965.406556542251565,981347.504441857570782,0.000085999998312,Dapeng District,0.000086000000000,100.000001962548097,1
2150,26,79,2419,3965.443128914540466,981365.609157154220156,0.000085999994824,Dapeng District,0.000085999996400,100.000001832201718,1
2151,26,80,2420,3965.480128741004137,981383.918166239280254,0.000086000004711,Dapeng District,0.000086000013600,100.000010335684266,1
2152,26,81,2421,3965.516834719024246,981402.087484727031551,0.000085999997829,Dapeng District,0.000086000000000,100.000002523938704,1
2153,26,82,2422,3965.553865819794282,981420.416089602280408,0.000086000000377,Dapeng District,0.000086000000000,99.999999561290380,1
2154,26,83,2423,3965.590914946907105,981438.757662223419175,0.000085999999534,Dapeng District,0.000086000000000,100.000000542485438,1
2155,26,84,2424,3965.628079656818954,981457.151061961543746,0.000085999998703,Dapeng District,0.000085999995000,99.999995694685964,1
2156,26,85,2425,3965.665267230237987,981475.555862903594971,0.000085999994342,Dapeng District,0.000036473309559,42.410827858740305,1
2157,26,86,2426,3965.702770325174242,981494.122949322802015,0.000085999999672,,,,
2158,26,87,2427,3965.740291444415561,981512.699134098715149,0.000086000001271,,,,
2159,26,88,2428,3965.777933004183524,981531.329467700561509,0.000086000003084,,,,
2160,26,89,2429,3965.815690120290128,981550.019186700810678,0.000086000005571,,,,
2161,25,0,2250,3962.740910716185226,980030.942758446908556,0.000085999999639,Bao’an District,0.000086000000000,100.000000419622552,0
2162,25,1,2251,3962.769270342114851,980044.968084644176997,0.000085999991170,Bao’an District,0.000085999985700,99.999993639438429,0
2163,25,2,2252,3962.798145992173431,980059.251033962122165,0.000086000000796,Bao’an District,0.000086000004300,100.000004074693422,0
2164,25,3,2253,3962.826843386983001,980073.449480872135609,0.000085999998495,Bao’an District,0.000086000000700,100.000002564276883,0
2165,25,4,2254,3962.855754972996692,980087.746567974099889,0.000086000000337,Bao’an District,0.000086000000000,99.999999608090306,0
2166,25,5,2255,3962.884684533144537,980102.056491983938031,0.000085999998793,Bao’an District,0.000085999999300,100.000000589070481,0
2167,25,6,2256,3962.913737705693165,980116.429528554435819,0.000085999998275,Bao’an District,0.000085999990700,99.999991191205027,0
2168,25,7,2257,3962.943001258255208,980130.903233325458132,0.000086000002078,Bao’an District,0.000086000004300,100.000002584159446,0
2169,25,8,2258,3962.972192299375820,980145.342897418420762,0.000085999998380,Bao’an District,0.000086000000000,100.000001883320792,0
2170,25,9,2259,3963.001593666878307,980159.886915543233044,0.000085999999327,Bao’an District,0.000086000000000,100.000000782871837,0
2171,25,10,2260,3963.031114893546146,980174.492256573867053,0.000086000001140,Bao’an District,0.000086000000700,99.999999488494367,0
2172,25,11,2261,3963.060756001887057,980189.151380174211226,0.000086000003159,Bao’an District,0.000086000005000,100.000002140995136,0
2173,25,12,2262,3963.090317053996387,980203.772864149766974,0.000085999997362,Bao’an District,0.000086000004300,100.000008067695887,0
2174,25,13,2263,3963.120092181982272,980218.504348178510554,0.000085999996702,Bao’an District,0.000085999991400,99.999993834660131,0
2175,25,14,2264,3963.150089141314766,980233.341971396817826,0.000086000000841,Bao’an District,0.000085999999300,99.999998208255263,0
2176,25,15,2265,3963.180104088559347,980248.188608175725676,0.000086000001256,Bao’an District,0.000085999999300,99.999997725295756,0
2177,25,16,2266,3963.210133115991539,980263.046094606514089,0.000085999998109,Bao’an District,0.000086000000700,100.000003012286825,0
2178,25,17,2267,3963.240384009201989,980278.009743421571329,0.000085999999762,Bao’an District,0.000086000005000,100.000006090469967,0
2179,25,18,2268,3963.270848914621638,980293.079663824639283,0.000086000006223,Bao’an District,0.000052793013325,61.387220354370761,0
2180,25,19,2269,3963.301135777462605,980308.065188351436518,0.000086000000766,Nanshan District,0.000073745993379,85.751154328743269,7
2181,25,20,2270,3963.331640603228152,980323.151167057338171,0.000085999999606,Nanshan District,0.000077403850066,90.004477233701209,7
2182,25,21,2271,3963.362261409016355,980338.300483003840782,0.000085999999487,Longhua District,0.000061134202719,71.086282655411011,5
2183,25,22,2272,3963.393002169198553,980353.511185784125701,0.000086000000239,Longhua District,0.000085999995700,99.999994722583594,5
2184,25,23,2273,3963.423858900267987,980368.773818594054319,0.000086000001030,Longhua District,0.000086000000000,99.999998802809017,5
